,Entity,Code,Date,Cases,Deaths,Disease,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index
866,India,IND,2022-05-23,0.0,0.0,Covid-19,25.72104019,78.29787234,Haze,13.80851064,22.22258851,95.53191489,E,28.67085106,67.74468085,80.23404255,1.666595745,BKN,1.361702128
867,India,IND,2022-05-24,0.0,0.0,Covid-19,26.2585034,79.26530612,Haze,7.612244898,12.2506902,109.3478261,ESE,28.84530612,70.55102041,81.83673469,1.918367347,FEW,1.897959184
868,India,IND,2022-05-25,0.0,0.0,Covid-19,29.61805556,85.3125,Haze,4.166666667,6.705583333,216.7647059,CALM,28.874375,71.0625,90.04166667,1.6875,SCT,2.0625
869,India,IND,2022-05-26,0.0,0.0,Covid-19,31.00694444,87.8125,Haze,2.979166667,4.794492083,179.2,CALM,28.81395833,65.79166667,89.27083333,1.604166667,CLR,2.8125
870,India,IND,2022-05-27,0.0,0.0,Covid-19,32.25694444,90.0625,Haze,5.979166667,9.622512083,180.8510638,W,28.724375,67.91666667,92.38297872,1.645833333,CLR,2.625
871,India,IND,2022-05-28,0.0,0.0,Covid-19,34.31712963,93.77083333,Haze,6.020833333,9.689567917,177.6595745,W,28.67375,68.0625,98.89583333,1.666666667,SCT,2.0
872,India,IND,2022-05-29,16672.0,173.0,Covid-19,34.08564815,93.35416667,Haze,6.458333333,10.39365417,205,W,28.683125,68.35416667,98.5625,1.5,SCT,2.6875
873,India,IND,2022-05-30,0.0,0.0,Covid-19,31.643026,88.95744681,Haze,6.680851064,10.75176085,109.0909091,E,28.71829787,68.87234043,93.68085106,1.489361702,BKN,2.617021277
874,India,IND,2022-05-31,0.0,0.0,Covid-19,33.50694444,92.3125,Haze,3.583333333,5.766801667,266.0714286,CALM,28.723125,63.79166667,94.3125,1.1875,FEW,2.4375
875,India,IND,2022-06-01,0.0,0.0,Covid-19,15.04728132,59.08510638,Fog,6.14893617,9.895728936,109.5555556,E,29.18340426,55.80851064,59.08510638,0.796382979,BKN,0.531914894
876,India,IND,2022-06-02,0.0,0.0,Covid-19,14.55082742,58.19148936,Fog,2.191489362,3.526851489,193.4782609,CALM,29.16361702,46.44680851,58.19148936,1.068510638,CLR,1.085106383
877,India,IND,2022-06-03,0.0,0.0,Covid-19,20.43981481,68.79166667,Haze,3.479166667,5.599162083,243.4210526,WSW,29.1075,56.6875,68.79166667,1.583125,SCT,1.166666667
878,India,IND,2022-06-04,0.0,0.0,Covid-19,31.05324074,87.89583333,Haze,3.895833333,6.269720417,270.3846154,CALM,29.021875,37.85416667,84.9375,1.833333333,FEW,1.979166667
879,India,IND,2022-06-05,23774.0,106.0,Covid-19,32.60416667,90.6875,Haze,4.229166667,6.806167083,145.2631579,CALM,28.88125,61.75,91.10416667,1.153125,SCT,1.854166667
880,India,IND,2022-06-06,0.0,0.0,Covid-19,37.8125,100.0625,Haze,5.520833333,8.884897917,203.9583333,WSW,28.69375,44.75,95.79166667,1.833333333,FEW,2.75
881,India,IND,2022-06-07,0.0,0.0,Covid-19,34.43262411,93.9787234,Haze,8.042553191,12.94320255,83.82978723,E,28.75638298,78.95744681,110.5957447,1.425531915,SCT,1.70212766
882,India,IND,2022-06-08,0.0,0.0,Covid-19,30.13285024,86.23913043,Fog,2.847826087,4.583120435,114.0740741,CALM,28.71847826,81.17391304,102.6086957,1.347826087,BKN,1.652173913
883,India,IND,2022-06-09,0.0,0.0,Covid-19,31.71296296,89.08333333,Haze,4.833333333,7.778476667,255.7142857,WSW,28.89625,71.25,95.33333333,2.375,SCT,1.895833333
884,India,IND,2022-06-10,0.0,0.0,Covid-19,25.6712963,78.20833333,Fog,7.604166667,12.23768958,101.4166667,E,28.985,70.83333333,80,1.625,BKN,1.0625
885,India,IND,2022-06-11,0.0,0.0,Covid-19,24.87268519,76.77083333,Smoke,4.291666667,6.906750833,113.1818182,E,29.16791667,65.25,77.375,0.905,CLR,1.270833333
886,India,IND,2022-06-12,45200.0,69.0,Covid-19,16.13425926,61.04166667,Fog,4.583333333,7.376141667,256.097561,W,29.17916667,49.83333333,61.04166667,0.938333333,CLR,0.875
887,India,IND,2022-06-13,0.0,0.0,Covid-19,37.82407407,100.0833333,Haze,8.0,12.87472,242.2916667,WSW,28.7675,57.35416667,99.10416667,1.6875,SCT,1.645833333
888,India,IND,2022-06-14,0.0,0.0,Covid-19,35.33096927,95.59574468,Haze,9.0,14.48406,255.3191489,WSW,28.76170213,63.93617021,97.70212766,1.765957447,BKN,1.680851064
889,India,IND,2022-06-15,0.0,0.0,Covid-19,36.15740741,97.08333333,Haze,9.020833333,14.51758792,246.6666667,W,28.7075,65,99.95833333,2.125,CLR,2.729166667
890,India,IND,2022-06-16,0.0,0.0,Covid-19,34.30555556,93.75,Haze,7.791666667,12.53944083,160.2083333,S,28.728125,65.83333333,96.72916667,2.144375,SCT,2.604166667
891,India,IND,2022-06-17,0.0,0.0,Covid-19,29.54861111,85.1875,Haze,8.854166667,14.24936458,157.5,E,28.76020833,71.33333333,89.75,1.770833333,BKN,1.854166667
892,India,IND,2022-06-18,0.0,0.0,Covid-19,29.16666667,84.5,Haze,6.395833333,10.29307042,111.2765957,NE,28.78416667,73.79166667,90.875,1.476875,BKN,1.541666667
893,India,IND,2022-06-19,74675.0,94.0,Covid-19,28.16049383,82.68888889,Haze,5.577777778,8.976540889,244.75,W,28.76822222,73.22222222,88.35555556,1.155555556,OVC,1.266666667
894,India,IND,2022-06-20,0.0,0.0,Covid-19,29.45601852,85.02083333,Haze,3.729166667,6.001497083,231.8181818,CALM,28.72375,67.97916667,87.6875,1.541666667,BKN,1.8125
895,India,IND,2022-06-21,0.0,0.0,Covid-19,30.50827423,86.91489362,Haze,5.127659574,8.25214766,133.1707317,SSE,28.69595745,68.85106383,90.80851064,1.489361702,BKN,1.914893617
896,India,IND,2022-06-22,0.0,0.0,Covid-19,31.59722222,88.875,Haze,7.833333333,12.60649667,203.125,NW,28.82645833,68.125,92.83333333,1.790208333,SCT,2.041666667
897,India,IND,2022-06-23,0.0,0.0,Covid-19,33.27546296,91.89583333,Haze,7.625,12.2712175,296.4583333,WNW,28.85083333,66.10416667,94.66666667,1.8125,FEW,2.458333333
898,India,IND,2022-06-24,0.0,0.0,Covid-19,33.37962963,92.08333333,Haze,5.6875,9.15312125,286,WNW,28.779375,56.52083333,91.04166667,1.645625,CLR,3.0
899,India,IND,2022-06-25,0.0,0.0,Covid-19,34.74537037,94.54166667,Haze,4.125,6.6385275,112.8125,CALM,28.704375,55.77083333,93,1.979166667,CLR,3.0
900,India,IND,2022-06-26,93281.0,144.0,Covid-19,35.17361111,95.3125,Haze,9.041666667,14.55111583,94.16666667,E,28.728125,69.22916667,101.8125,1.666666667,CLR,2.4375
901,India,IND,2022-06-27,0.0,0.0,Covid-19,35.68287037,96.22916667,Haze,8.625,13.8805575,98.75,E,28.76041667,72.79166667,106.0208333,1.770833333,CLR,2.375
902,India,IND,2022-06-28,0.0,0.0,Covid-19,35.96064815,96.72916667,Haze,7.104166667,11.43301958,136.6666667,E,28.680625,74.45833333,108.625,1.416666667,FEW,2.125
903,India,IND,2022-06-29,0.0,0.0,Covid-19,34.88425926,94.79166667,Haze,7.604166667,12.23768958,149.3181818,E,28.60479167,73.35416667,105,1.395833333,BKN,1.666666667
904,India,IND,2022-06-30,0.0,0.0,Covid-19,27.84722222,82.125,Fog,5.6875,9.15312125,127.5555556,E,28.7,77.70833333,88.77083333,0.989166667,OVC,1.125
905,India,IND,2022-07-01,0.0,0.0,Covid-19,16.03009259,60.85416667,Fog,9.083333333,14.61817167,124.375,SE,29.17666667,58.41666667,60.85416667,0.86125,BKN,0.4375
906,India,IND,2022-07-02,0.0,0.0,Covid-19,17.52314815,63.54166667,Fog,4.270833333,6.873222917,162.3809524,SSE,29.138125,52,63.54166667,1.262083333,CLR,1.125
907,India,IND,2022-07-03,112456.0,200.0,Covid-19,22.21064815,71.97916667,Haze,3.208333333,5.163299167,135.9375,CALM,29.146875,55.89583333,71.66666667,1.330416667,BKN,1.0
908,India,IND,2022-07-04,0.0,0.0,Covid-19,31.78240741,89.20833333,Haze,3.375,5.4315225,266.8,CALM,28.999375,42.45833333,86.54166667,2.104166667,CLR,2.3125
909,India,IND,2022-07-05,0.0,0.0,Covid-19,33.66898148,92.60416667,Haze,3.4375,5.53210625,94.33333333,CALM,28.86895833,56.22916667,91.39583333,1.3125,FEW,2.625
910,India,IND,2022-07-06,0.0,0.0,Covid-19,37.63888889,99.75,Haze,7.083333333,11.39949167,243.6170213,WSW,28.68625,47.66666667,96.1875,1.3125,FEW,2.6875
911,India,IND,2022-07-07,0.0,0.0,Covid-19,34.60648148,94.29166667,Haze,8.208333333,13.20999917,90.20833333,E,28.80833333,76.35416667,108,2.083333333,BKN,1.729166667
912,India,IND,2022-07-08,0.0,0.0,Covid-19,27.60416667,81.6875,Fog,4.145833333,6.672055417,102.2580645,CALM,28.718125,79.75,91.35416667,1.378333333,OVC,1.145833333
913,India,IND,2022-07-09,0.0,0.0,Covid-19,32.29166667,90.125,Haze,3.229166667,5.196827083,242.2222222,CALM,28.94125,71.75,96.85416667,2.020833333,SCT,1.875
914,India,IND,2022-07-10,120222.0,229.0,Covid-19,23.33333333,74,Fog,7.181818182,11.55798727,79.09090909,E,29.01272727,70.68181818,74,1.5,BKN,0.090909091
915,India,IND,2022-07-11,0.0,0.0,Covid-19,25.17361111,77.3125,Smoke,2.041666667,3.285735833,94.4,CALM,29.141875,60.5625,76.95833333,0.948958333,CLR,1.25
916,India,IND,2022-07-12,0.0,0.0,Covid-19,16.2962963,61.33333333,Fog,5.979166667,9.622512083,259.1489362,W,29.15375,48.45833333,61.33333333,0.9625,CLR,0.875
917,India,IND,2022-07-13,0.0,0.0,Covid-19,31.53664303,88.76595745,Haze,5.404255319,8.697284255,76.42857143,E,28.6806383,77.65957447,101.787234,1.893617021,SCT,1.744680851
918,India,IND,2022-07-14,0.0,0.0,Covid-19,32.09219858,89.76595745,Fog,7.212765957,11.60779277,124.0425532,E,28.66531915,76.40425532,101.5957447,2.361702128,SCT,1.893617021
919,India,IND,2022-07-15,0.0,0.0,Covid-19,32.90509259,91.22916667,Haze,8.020833333,12.90824792,75,E,28.714375,75.625,102.4791667,2.333333333,BKN,1.854166667
920,India,IND,2022-07-16,0.0,0.0,Covid-19,29.72222222,85.5,Haze,7.416666667,11.93593833,90.41666667,E,28.75,77.41666667,95.47916667,1.541666667,SCT,1.541666667
921,India,IND,2022-07-17,127948.0,281.0,Covid-19,29.83796296,85.70833333,Haze,5.916666667,9.521928333,71.06382979,E,28.805625,78.79166667,97.29166667,1.75,BKN,1.666666667
922,India,IND,2022-07-18,0.0,0.0,Covid-19,33.24074074,91.83333333,Haze,4.625,7.4431975,88.88888889,E,28.76625,78.16666667,106.6041667,2.020833333,SCT,2.041666667
923,India,IND,2022-07-19,0.0,0.0,Covid-19,32.59259259,90.66666667,Fog,5.25,8.449035,118.9583333,E,28.7225,79.58333333,107.1666667,1.807291667,BKN,1.729166667
924,India,IND,2022-07-20,0.0,0.0,Covid-19,29.45679012,85.02222222,Fog,5.4,8.690436,215.8823529,CALM,28.724,80.42222222,98.8,1.616444444,BKN,1.444444444
925,India,IND,2022-07-21,0.0,0.0,Covid-19,29.09722222,84.375,Fog,3.0625,4.92860375,189.1176471,CALM,28.795,78.70833333,94.75,1.770833333,OVC,1.4375
926,India,IND,2022-07-22,0.0,0.0,Covid-19,29.375,84.875,Fog,3.479166667,5.599162083,106.5625,CALM,28.828125,80.54166667,99.64583333,1.208333333,BKN,1.333333333
927,India,IND,2022-07-23,0.0,0.0,Covid-19,29.58628842,85.25531915,Fog,8.085106383,13.01168511,88.5106383,E,28.78425532,80.17021277,98.44680851,1.553191489,BKN,1.404255319
928,India,IND,2022-07-24,138156.0,324.0,Covid-19,29.6875,85.4375,Fog,8.416666667,13.54527833,96.59574468,E,28.78333333,80.5,99.5,1.416666667,BKN,1.791666667
929,India,IND,2022-07-25,0.0,0.0,Covid-19,29.72222222,85.5,Fog,8.666666667,13.94761333,92.22222222,E,28.84020833,78.79166667,97.33333333,1.583333333,BKN,1.75
930,India,IND,2022-07-26,0.0,0.0,Covid-19,29.22453704,84.60416667,Fog,7.416666667,11.93593833,104.7826087,E,28.87104167,78.125,95.3125,1.416666667,SCT,1.625
931,India,IND,2022-07-27,0.0,0.0,Covid-19,29.87268519,85.77083333,Fog,6.3125,10.15895875,107.7272727,E,28.86145833,79.125,98.6875,1.770833333,BKN,1.625
932,India,IND,2022-07-28,0.0,0.0,Covid-19,28.5308642,83.35555556,Fog,4.955555556,7.975173778,184.1860465,W,28.89733333,78.86666667,93.86666667,1.6,BKN,1.466666667
933,India,IND,2022-07-29,0.0,0.0,Covid-19,28.04347826,82.47826087,Fog,4.391304348,7.067101739,220.4878049,SSW,28.87934783,79.13043478,91.97826087,1.361304348,OVC,1.173913043
934,India,IND,2022-07-30,0.0,0.0,Covid-19,28.56481481,83.41666667,Fog,3.729166667,6.001497083,243.4482759,CALM,28.83020833,79.25,94.02083333,1.583333333,BKN,1.5625
935,India,IND,2022-07-31,131056.0,324.0,Covid-19,28.75,83.75,Fog,3.25,5.230355,203.125,CALM,28.75958333,78.29166667,93.35416667,1.833333333,BKN,1.708333333
936,India,IND,2022-08-01,0.0,0.0,Covid-19,15.85858586,60.54545455,Fog,8.295454545,13.35020682,92.14285714,E,29.15977273,59.22727273,60.54545455,0.795454545,OVC,0.409090909
937,India,IND,2022-08-02,0.0,0.0,Covid-19,18.29861111,64.9375,Fog,2.604166667,4.190989583,100.7407407,CALM,29.089375,57.3125,64.9375,0.946875,FEW,1.0
938,India,IND,2022-08-03,0.0,0.0,Covid-19,22.75462963,72.95833333,Haze,4.229166667,6.806167083,307.5,CALM,29.125625,56.54166667,72.625,1.343958333,SCT,1.416666667
939,India,IND,2022-08-04,0.0,0.0,Covid-19,32.75462963,90.95833333,Haze,3.104166667,4.995659583,273.6363636,CALM,28.92375,37.04166667,87.47916667,1.583333333,CLR,2.3125
940,India,IND,2022-08-05,0.0,0.0,Covid-19,33.40740741,92.13333333,Haze,6.711111111,10.80045956,96.88888889,E,28.82244444,60.75555556,92.51111111,1.488888889,CLR,2.533333333
941,India,IND,2022-08-06,0.0,0.0,Covid-19,37.73148148,99.91666667,Haze,7.895833333,12.70708042,257.5,W,28.68125,44.39583333,95.83333333,1.104166667,CLR,2.666666667
942,India,IND,2022-08-07,125921.0,332.0,Covid-19,35.05787037,95.10416667,Haze,7.020833333,11.29890792,104.375,E,28.74125,74.14583333,105.8958333,2.0625,SCT,2.083333333
943,India,IND,2022-08-08,0.0,0.0,Covid-19,30.03472222,86.0625,Fog,3.125,5.0291875,89.14285714,CALM,28.71125,78.77083333,97.4375,1.479166667,BKN,1.6875
944,India,IND,2022-08-09,0.0,0.0,Covid-19,32.24537037,90.04166667,Haze,3.833333333,6.169136667,137.3684211,CALM,28.96666667,73.79166667,98.77083333,1.75,CLR,1.9375
945,India,IND,2022-08-10,0.0,0.0,Covid-19,22.36111111,72.25,Light Rain,8.861111111,14.26054056,81.38888889,E,29.01944444,71.83333333,72.25,0.976944444,OVC,0.944444444
946,India,IND,2022-08-11,0.0,0.0,Covid-19,23.80787037,74.85416667,Smoke,3.979166667,6.403832083,218.5714286,CALM,29.169375,62.45833333,75.22916667,0.846666667,SCT,0.875
947,India,IND,2022-08-12,0.0,0.0,Covid-19,17.06018519,62.70833333,Haze,3.958333333,6.370304167,276.4285714,CALM,29.17354167,47.64583333,62.70833333,1.036041667,CLR,0.875
948,India,IND,2022-08-13,0.0,0.0,Covid-19,30.69444444,87.25,Haze,7.75,12.472385,115.8333333,E,28.710625,77.54166667,99.22916667,1.916666667,SCT,1.541666667
949,India,IND,2022-08-14,107732.0,348.0,Covid-19,28.91252955,84.04255319,Fog,4.829787234,7.772769787,198.372093,W,28.78914894,79.85106383,96.27659574,1.935957447,BKN,1.574468085
950,India,IND,2022-08-15,0.0,0.0,Covid-19,29.1087963,84.39583333,Fog,5.416666667,8.717258333,59.04761905,NE,28.82020833,77.72916667,93.89583333,2.291666667,BKN,1.520833333
951,India,IND,2022-08-16,0.0,0.0,Covid-19,28.97163121,84.14893617,Fog,12.06382979,19.41480383,78.29787234,E,28.77085106,76.23404255,93.78723404,1.574468085,BKN,1.382978723
952,India,IND,2022-08-17,0.0,0.0,Covid-19,29.07407407,84.33333333,Fog,8.604166667,13.84702958,116.875,ESE,28.80895833,75.47916667,92,2.291666667,BKN,1.541666667
953,India,IND,2022-08-18,0.0,0.0,Covid-19,30.12731481,86.22916667,Haze,4.979166667,8.013172083,204.5238095,WSW,28.786875,76.22916667,95.64583333,2.5,SCT,1.75
954,India,IND,2022-08-19,0.0,0.0,Covid-19,30.79861111,87.4375,Fog,7.708333333,12.40532917,268.3333333,W,28.78354167,76.04166667,97.83333333,2.958333333,SCT,2.166666667
955,India,IND,2022-08-20,0.0,0.0,Covid-19,29.375,84.875,Fog,2.791666667,4.492740833,245.1724138,CALM,28.82458333,78.95833333,97.0625,1.916666667,BKN,1.3125
956,India,IND,2022-08-21,85965.0,295.0,Covid-19,30.72916667,87.3125,Haze,4.666666667,7.510253333,295.8139535,NW,28.76979167,78.875,100.6041667,1.728958333,BKN,1.5
957,India,IND,2022-08-22,0.0,0.0,Covid-19,31.31944444,88.375,Haze,6.520833333,10.49423792,132.5,E,28.71625,78.33333333,102.6666667,1.979166667,BKN,1.520833333
958,India,IND,2022-08-23,0.0,0.0,Covid-19,30.43981481,86.79166667,Haze,10.83333333,17.43451667,97.08333333,E,28.75125,75.1875,96.08333333,2.395833333,BKN,1.604166667
959,India,IND,2022-08-24,0.0,0.0,Covid-19,28.87731481,83.97916667,Fog,7.75,12.472385,112.0833333,ESE,28.8675,77,93.3125,2.0625,BKN,1.479166667
960,India,IND,2022-08-25,0.0,0.0,Covid-19,30.21990741,86.39583333,Haze,3.020833333,4.861547917,205,CALM,28.85520833,75.125,94.64583333,1.958333333,SCT,1.708333333
961,India,IND,2022-08-26,0.0,0.0,Covid-19,30.50925926,86.91666667,Haze,6.875,11.0642125,276.875,W,28.83708333,76.52083333,97.16666667,2.291666667,SCT,1.791666667
962,India,IND,2022-08-27,0.0,0.0,Covid-19,30.52083333,86.9375,Fog,7.395833333,11.90241042,270.4166667,W,28.815625,75.27083333,95.8125,2.25,SCT,1.979166667
963,India,IND,2022-08-28,68703.0,422.0,Covid-19,30.46296296,86.83333333,Haze,7.25,11.667715,267.9545455,W,28.83145833,73.4375,93.8125,2.1875,SCT,1.6875
964,India,IND,2022-08-29,0.0,0.0,Covid-19,30.34722222,86.625,Haze,5.833333333,9.387816667,203.6956522,W,28.93875,72.72916667,92.95833333,1.9375,SCT,1.708333333
965,India,IND,2022-08-30,0.0,0.0,Covid-19,30.01182033,86.0212766,Fog,2.063829787,3.32140383,194.5,CALM,28.95212766,77.82978723,97.74468085,1.70212766,BKN,1.425531915
966,India,IND,2022-08-31,0.0,0.0,Covid-19,31.35416667,88.4375,Fog,3.979166667,6.403832083,267.0967742,CALM,28.8775,75.125,97.45833333,2.541666667,SCT,2.020833333
967,India,IND,2022-09-01,0.0,0.0,Covid-19,13.71527778,56.6875,Fog,4.916666667,7.912588333,258.9189189,W,29.14625,55.95833333,56.6875,0.800416667,OVC,0.375
968,India,IND,2022-09-02,0.0,0.0,Covid-19,16.21527778,61.1875,Fog,5.5,8.85137,126.6666667,CALM,29.14395833,57.125,61.1875,0.953958333,BKN,0.708333333
969,India,IND,2022-09-03,0.0,0.0,Covid-19,23.21759259,73.79166667,Haze,6.041666667,9.723095833,279.5454545,W,29.09375,52.45833333,73.125,1.478541667,SCT,1.520833333
970,India,IND,2022-09-04,48403.0,237.0,Covid-19,33.63425926,92.54166667,Haze,3.25,5.230355,271.4285714,CALM,28.865,38.47916667,88.97916667,1.729166667,CLR,2.333333333
971,India,IND,2022-09-05,0.0,0.0,Covid-19,33.86574074,92.95833333,Haze,8.958333333,14.41700417,99.375,E,28.810625,65.58333333,95.52083333,1.75,CLR,2.75
972,India,IND,2022-09-06,0.0,0.0,Covid-19,37.84869976,100.1276596,Haze,6.276595745,10.1011766,240.4347826,WSW,28.6512766,51.40425532,97.5106383,1.595744681,CLR,2.978723404
973,India,IND,2022-09-07,0.0,0.0,Covid-19,32.16435185,89.89583333,Haze,8.479166667,13.64586208,93.54166667,E,28.68875,76.20833333,101.8958333,1.708333333,SCT,1.8125
974,India,IND,2022-09-08,0.0,0.0,Covid-19,31.67824074,89.02083333,Haze,5.0,8.0467,88.33333333,E,28.701875,79.91666667,105.4375,1.770833333,SCT,2.0
975,India,IND,2022-09-09,0.0,0.0,Covid-19,32.22222222,90,Haze,4.375,7.0408625,95.67567568,E,28.94333333,75.04166667,100.125,1.770833333,SCT,1.6875
976,India,IND,2022-09-10,0.0,0.0,Covid-19,21.94444444,71.5,Fog,7.25,11.667715,57.91666667,ENE,29.00229167,71.14583333,71.5,0.92,OVC,0.708333333
977,India,IND,2022-09-11,38824.0,159.0,Covid-19,23.4837963,74.27083333,Haze,2.104166667,3.386319583,123.8461538,CALM,29.171875,56.95833333,74.16666667,0.98625,CLR,1.125
978,India,IND,2022-09-12,0.0,0.0,Covid-19,17.77777778,64,Smoke,2.0,3.21868,297.2222222,CALM,29.13934783,48.04347826,64.08695652,0.969782609,CLR,0.913043478
979,India,IND,2022-09-13,0.0,0.0,Covid-19,29.83796296,85.70833333,Haze,6.458333333,10.39365417,72.09302326,E,28.83104167,73.8125,92.125,2.520833333,BKN,1.3125
980,India,IND,2022-09-14,0.0,0.0,Covid-19,28.41435185,83.14583333,Fog,10.5625,16.99865375,63.125,ENE,28.84375,75.45833333,90.625,1.854166667,BKN,1.25
981,India,IND,2022-09-15,0.0,0.0,Covid-19,26.3356974,79.40425532,Fog,6.893617021,11.09417362,36.38297872,NNE,28.79404255,77,84.23404255,1.319148936,BKN,1.255319149
982,India,IND,2022-09-16,0.0,0.0,Covid-19,24.67592593,76.41666667,Fog,4.895833333,7.879060417,187.1111111,NNW,28.731875,75.04166667,77.41666667,1.185833333,OVC,0.895833333
983,India,IND,2022-09-17,0.0,0.0,Covid-19,28.41435185,83.14583333,Fog,4.375,7.0408625,205.6818182,WNW,28.79520833,76.375,90.08333333,1.708333333,SCT,1.354166667
984,India,IND,2022-09-18,38829.0,187.0,Covid-19,29.71064815,85.47916667,Haze,2.395833333,3.855710417,211.2,CALM,28.8825,74.33333333,92.16666667,1.5625,SCT,1.791666667
985,India,IND,2022-09-19,0.0,0.0,Covid-19,29.43287037,84.97916667,Fog,3.6875,5.93444125,258.1818182,CALM,28.8925,75.72916667,93.29166667,1.5625,SCT,1.208333333
986,India,IND,2022-09-20,0.0,0.0,Covid-19,28.91203704,84.04166667,Fog,3.416666667,5.498578333,83.87096774,CALM,28.886875,74.875,91.29166667,1.60375,SCT,1.375
987,India,IND,2022-09-21,0.0,0.0,Covid-19,27.31481481,81.16666667,Fog,3.791666667,6.102080833,140.5405405,CALM,28.885625,76.08333333,86.625,1.666666667,BKN,1.1875
988,India,IND,2022-09-22,0.0,0.0,Covid-19,25.47453704,77.85416667,Fog,5.416666667,8.717258333,136.3043478,NNE,28.861875,76.29166667,80.08333333,1.10125,OVC,0.895833333
989,India,IND,2022-09-23,0.0,0.0,Covid-19,25.0,77,Fog,5.166666667,8.314923333,78.86363636,NNE,28.826875,76.29166667,78.70833333,1.056041667,OVC,0.854166667
990,India,IND,2022-09-24,0.0,0.0,Covid-19,25.40189125,77.72340426,Fog,8.276595745,13.3198566,95.10638298,E,28.77957447,76.57446809,79.87234043,0.985957447,OVC,0.85106383
991,India,IND,2022-09-25,33926.0,173.0,Covid-19,27.0531401,80.69565217,Fog,3.913043478,6.297417391,221.9444444,W,28.86913043,75,85.06521739,2.086956522,BKN,1.152173913
992,India,IND,2022-09-26,0.0,0.0,Covid-19,28.09027778,82.5625,Fog,3.125,5.0291875,307.4074074,CALM,28.97208333,75.95833333,89.22916667,1.1875,SCT,1.520833333
993,India,IND,2022-09-27,0.0,0.0,Covid-19,28.63425926,83.54166667,Fog,3.625,5.8338575,283.4375,W,28.94125,74.25,88.79166667,1.772291667,FEW,1.75
994,India,IND,2022-09-28,0.0,0.0,Covid-19,29.00462963,84.20833333,Fog,2.979166667,4.794492083,265.9259259,CALM,28.9075,72.64583333,89.20833333,1.5,FEW,1.854166667
995,India,IND,2022-09-29,0.0,0.0,Covid-19,29.08564815,84.35416667,Haze,3.833333333,6.169136667,279,CALM,28.904375,72.95833333,89.95833333,1.451458333,CLR,1.604166667
996,India,IND,2022-09-30,0.0,0.0,Covid-19,28.96990741,84.14583333,Fog,3.145833333,5.062715417,292,CALM,28.915625,73.27083333,90.08333333,1.145208333,FEW,1.520833333
997,India,IND,2022-10-01,0.0,0.0,Covid-19,12.39583333,54.3125,Fog,3.8125,6.13560875,274.5945946,W,29.22166667,52.47916667,54.3125,0.795416667,SCT,0.625
998,India,IND,2022-10-02,26373.0,163.0,Covid-19,15.76388889,60.375,Fog,5.75,9.253705,259.75,W,29.22354167,52.29166667,60.375,0.903125,SCT,1.104166667
999,India,IND,2022-10-03,0.0,0.0,Covid-19,22.75413712,72.95744681,Haze,6.787234043,10.92296723,269.5652174,W,29.08829787,54.57446809,72.78723404,1.778723404,FEW,1.510638298
1000,India,IND,2022-10-04,0.0,0.0,Covid-19,33.81944444,92.875,Haze,4.833333333,7.778476667,271.7647059,CALM,28.84770833,37.1875,88.70833333,1.75,CLR,2.375
1001,India,IND,2022-10-05,0.0,0.0,Covid-19,33.75,92.75,Haze,8.541666667,13.74644583,103.3333333,E,28.82229167,65.91666667,95.47916667,1.625,CLR,2.75
1002,India,IND,2022-10-06,0.0,0.0,Covid-19,38.28798186,100.9183673,Haze,8.959183673,14.41837265,249.1111111,W,28.67387755,54.48979592,99.79591837,1.326530612,CLR,3.020408163
1003,India,IND,2022-10-07,0.0,0.0,Covid-19,30.92592593,87.66666667,Haze,5.833333333,9.387816667,174.7727273,E,28.73875,77.66666667,100.0208333,1.958333333,SCT,1.770833333
1004,India,IND,2022-10-08,0.0,0.0,Covid-19,32.47044917,90.44680851,Haze,6.553191489,10.54631319,89.56521739,E,28.65765957,77.63829787,104.7446809,2.553191489,SCT,2.085106383
1005,India,IND,2022-10-09,17526.0,126.0,Covid-19,31.43026005,88.57446809,Haze,6.170212766,9.929970213,101.9148936,ESE,28.91446809,77.59574468,101.3191489,1.595744681,FEW,1.595744681
1006,India,IND,2022-10-10,0.0,0.0,Covid-19,22.12962963,71.83333333,Fog,6.604166667,10.62834958,73.61702128,ENE,29.04583333,70.85416667,71.83333333,1.104166667,OVC,0.708333333
1007,India,IND,2022-10-11,0.0,0.0,Covid-19,23.55324074,74.39583333,Haze,2.833333333,4.559796667,291.8518519,CALM,29.20104167,59.70833333,74.60416667,0.9325,CLR,1.1875
1008,India,IND,2022-10-12,0.0,0.0,Covid-19,17.92824074,64.27083333,Smoke,1.6875,2.71576125,282.6315789,CALM,29.150625,51.91666667,64.375,0.9675,CLR,0.875
1009,India,IND,2022-10-13,0.0,0.0,Covid-19,25.33564815,77.60416667,Haze,3.833333333,6.169136667,279.0322581,CALM,29.07,66.95833333,78.5625,1.290208333,CLR,1.791666667
1010,India,IND,2022-10-14,0.0,0.0,Covid-19,25.40509259,77.72916667,Haze,3.666666667,5.900913333,287.7777778,CALM,29.06375,66.54166667,78.625,1.341666667,CLR,1.770833333
