,Entity,Code,Day,Cases,Deaths,Disease
985,India,IND,2022-09-16,0.0,0.0,Covid-19
986,India,IND,2022-09-17,0.0,0.0,Covid-19
987,India,IND,2022-09-18,38829.0,187.0,Covid-19
988,India,IND,2022-09-19,0.0,0.0,Covid-19
989,India,IND,2022-09-20,0.0,0.0,Covid-19
990,India,IND,2022-09-21,0.0,0.0,Covid-19
991,India,IND,2022-09-22,0.0,0.0,Covid-19
992,India,IND,2022-09-23,0.0,0.0,Covid-19
993,India,IND,2022-09-24,0.0,0.0,Covid-19
994,India,IND,2022-09-25,33926.0,173.0,Covid-19
995,India,IND,2022-09-26,0.0,0.0,Covid-19
996,India,IND,2022-09-27,0.0,0.0,Covid-19
997,India,IND,2022-09-28,0.0,0.0,Covid-19
998,India,IND,2022-09-29,0.0,0.0,Covid-19
999,India,IND,2022-09-30,0.0,0.0,Covid-19
1000,India,IND,2022-10-01,0.0,0.0,Covid-19
1001,India,IND,2022-10-02,26373.0,163.0,Covid-19
1002,India,IND,2022-10-03,0.0,0.0,Covid-19
1003,India,IND,2022-10-04,0.0,0.0,Covid-19
1004,India,IND,2022-10-05,0.0,0.0,Covid-19
1005,India,IND,2022-10-06,0.0,0.0,Covid-19
1006,India,IND,2022-10-07,0.0,0.0,Covid-19
1007,India,IND,2022-10-08,0.0,0.0,Covid-19
1008,India,IND,2022-10-09,17526.0,126.0,Covid-19
1009,India,IND,2022-10-10,0.0,0.0,Covid-19
1010,India,IND,2022-10-11,0.0,0.0,Covid-19
1011,India,IND,2022-10-12,0.0,0.0,Covid-19
1012,India,IND,2022-10-13,0.0,0.0,Covid-19
1013,India,IND,2022-10-14,0.0,0.0,Covid-19
1014,India,IND,2022-10-15,0.0,0.0,Covid-19
1015,India,IND,2022-10-16,16815.0,96.0,Covid-19
1016,India,IND,2022-10-17,0.0,0.0,Covid-19
1017,India,IND,2022-10-18,0.0,0.0,Covid-19
1018,India,IND,2022-10-19,0.0,0.0,Covid-19
1019,India,IND,2022-10-20,0.0,0.0,Covid-19
1020,India,IND,2022-10-21,0.0,0.0,Covid-19
1021,India,IND,2022-10-22,0.0,0.0,Covid-19
1022,India,IND,2022-10-23,13914.0,66.0,Covid-19
1023,India,IND,2022-10-24,0.0,0.0,Covid-19
1024,India,IND,2022-10-25,0.0,0.0,Covid-19
1025,India,IND,2022-10-26,0.0,0.0,Covid-19
1026,India,IND,2022-10-27,0.0,0.0,Covid-19
1027,India,IND,2022-10-28,0.0,0.0,Covid-19
1028,India,IND,2022-10-29,0.0,0.0,Covid-19
1029,India,IND,2022-10-30,9524.0,55.0,Covid-19
1030,India,IND,2022-10-31,0.0,0.0,Covid-19
1031,India,IND,2022-11-01,0.0,0.0,Covid-19
1032,India,IND,2022-11-02,0.0,0.0,Covid-19
1033,India,IND,2022-11-03,0.0,0.0,Covid-19
1034,India,IND,2022-11-04,0.0,0.0,Covid-19
1035,India,IND,2022-11-05,0.0,0.0,Covid-19
1036,India,IND,2022-11-06,8313.0,1484.0,Covid-19
1037,India,IND,2022-11-07,0.0,0.0,Covid-19
1038,India,IND,2022-11-08,0.0,0.0,Covid-19
1039,India,IND,2022-11-09,0.0,0.0,Covid-19
1040,India,IND,2022-11-10,0.0,0.0,Covid-19
1041,India,IND,2022-11-11,0.0,0.0,Covid-19
1042,India,IND,2022-11-12,0.0,0.0,Covid-19
1043,India,IND,2022-11-13,5798.0,31.0,Covid-19
1044,India,IND,2022-11-14,0.0,0.0,Covid-19
1045,India,IND,2022-11-15,0.0,0.0,Covid-19
1046,India,IND,2022-11-16,0.0,0.0,Covid-19
1047,India,IND,2022-11-17,0.0,0.0,Covid-19
1048,India,IND,2022-11-18,0.0,0.0,Covid-19
1049,India,IND,2022-11-19,0.0,0.0,Covid-19
1050,India,IND,2022-11-20,2638.0,43.0,Covid-19
1051,India,IND,2022-11-21,0.0,0.0,Covid-19
1052,India,IND,2022-11-22,0.0,0.0,Covid-19
1053,India,IND,2022-11-23,0.0,0.0,Covid-19
1054,India,IND,2022-11-24,0.0,0.0,Covid-19
1055,India,IND,2022-11-25,0.0,0.0,Covid-19
1056,India,IND,2022-11-26,0.0,0.0,Covid-19
1057,India,IND,2022-11-27,2547.0,38.0,Covid-19
1058,India,IND,2022-11-28,0.0,0.0,Covid-19
1059,India,IND,2022-11-29,0.0,0.0,Covid-19
1060,India,IND,2022-11-30,0.0,0.0,Covid-19
1061,India,IND,2022-12-01,0.0,0.0,Covid-19
1062,India,IND,2022-12-02,0.0,0.0,Covid-19
1063,India,IND,2022-12-03,0.0,0.0,Covid-19
1064,India,IND,2022-12-04,1830.0,16.0,Covid-19
1065,India,IND,2022-12-05,0.0,0.0,Covid-19
1066,India,IND,2022-12-06,0.0,0.0,Covid-19
1067,India,IND,2022-12-07,0.0,0.0,Covid-19
1068,India,IND,2022-12-08,0.0,0.0,Covid-19
1069,India,IND,2022-12-09,0.0,0.0,Covid-19
1070,India,IND,2022-12-10,0.0,0.0,Covid-19
1071,India,IND,2022-12-11,1430.0,30.0,Covid-19
1072,India,IND,2022-12-12,0.0,0.0,Covid-19
1073,India,IND,2022-12-13,0.0,0.0,Covid-19
1074,India,IND,2022-12-14,0.0,0.0,Covid-19
1075,India,IND,2022-12-15,0.0,0.0,Covid-19
1076,India,IND,2022-12-16,0.0,0.0,Covid-19
1077,India,IND,2022-12-17,0.0,0.0,Covid-19
1078,India,IND,2022-12-18,1130.0,14.0,Covid-19
1079,India,IND,2022-12-19,0.0,0.0,Covid-19
1080,India,IND,2022-12-20,0.0,0.0,Covid-19
1081,India,IND,2022-12-21,0.0,0.0,Covid-19
1082,India,IND,2022-12-22,0.0,0.0,Covid-19
1083,India,IND,2022-12-23,0.0,0.0,Covid-19
1084,India,IND,2022-12-24,0.0,0.0,Covid-19
1085,India,IND,2022-12-25,1154.0,21.0,Covid-19
1086,India,IND,2022-12-26,0.0,0.0,Covid-19
1087,India,IND,2022-12-27,0.0,0.0,Covid-19
1088,India,IND,2022-12-28,0.0,0.0,Covid-19
1089,India,IND,2022-12-29,0.0,0.0,Covid-19
1090,India,IND,2022-12-30,0.0,0.0,Covid-19
1091,India,IND,2022-12-31,0.0,0.0,Covid-19
1092,India,IND,2023-01-01,1543.0,12.0,Covid-19
1093,India,IND,2023-01-02,0.0,0.0,Covid-19
1094,India,IND,2023-01-03,0.0,0.0,Covid-19
1095,India,IND,2023-01-04,0.0,0.0,Covid-19
1096,India,IND,2023-01-05,0.0,0.0,Covid-19
1097,India,IND,2023-01-06,0.0,0.0,Covid-19
1098,India,IND,2023-01-07,0.0,0.0,Covid-19
1099,India,IND,2023-01-08,1275.0,15.0,Covid-19
1100,India,IND,2023-01-09,0.0,0.0,Covid-19
1101,India,IND,2023-01-10,0.0,0.0,Covid-19
1102,India,IND,2023-01-11,0.0,0.0,Covid-19
1103,India,IND,2023-01-12,0.0,0.0,Covid-19
1104,India,IND,2023-01-13,0.0,0.0,Covid-19
1105,India,IND,2023-01-14,0.0,0.0,Covid-19
1106,India,IND,2023-01-15,1116.0,6.0,Covid-19
1107,India,IND,2023-01-16,0.0,0.0,Covid-19
1108,India,IND,2023-01-17,0.0,0.0,Covid-19
1109,India,IND,2023-01-18,0.0,0.0,Covid-19
1110,India,IND,2023-01-19,0.0,0.0,Covid-19
1111,India,IND,2023-01-20,0.0,0.0,Covid-19
1112,India,IND,2023-01-21,0.0,0.0,Covid-19
1113,India,IND,2023-01-22,881.0,7.0,Covid-19
1114,India,IND,2023-01-23,0.0,0.0,Covid-19
1115,India,IND,2023-01-24,0.0,0.0,Covid-19
1116,India,IND,2023-01-25,0.0,0.0,Covid-19
1117,India,IND,2023-01-26,0.0,0.0,Covid-19
1118,India,IND,2023-01-27,0.0,0.0,Covid-19
1119,India,IND,2023-01-28,0.0,0.0,Covid-19
1120,India,IND,2023-01-29,718.0,7.0,Covid-19
1121,India,IND,2023-01-30,0.0,0.0,Covid-19
1122,India,IND,2023-01-31,0.0,0.0,Covid-19
1123,India,IND,2023-02-01,0.0,0.0,Covid-19
1124,India,IND,2023-02-02,0.0,0.0,Covid-19
1125,India,IND,2023-02-03,0.0,0.0,Covid-19
1126,India,IND,2023-02-04,0.0,0.0,Covid-19
1127,India,IND,2023-02-05,724.0,5.0,Covid-19
1128,India,IND,2023-02-06,0.0,0.0,Covid-19
1129,India,IND,2023-02-07,0.0,0.0,Covid-19
1130,India,IND,2023-02-08,0.0,0.0,Covid-19
1131,India,IND,2023-02-09,0.0,0.0,Covid-19
1132,India,IND,2023-02-10,0.0,0.0,Covid-19
1133,India,IND,2023-02-11,0.0,0.0,Covid-19
1134,India,IND,2023-02-12,755.0,5.0,Covid-19
1135,India,IND,2023-02-13,0.0,0.0,Covid-19
1136,India,IND,2023-02-14,0.0,0.0,Covid-19
1137,India,IND,2023-02-15,0.0,0.0,Covid-19
1138,India,IND,2023-02-16,0.0,0.0,Covid-19
1139,India,IND,2023-02-17,0.0,0.0,Covid-19
1140,India,IND,2023-02-18,0.0,0.0,Covid-19
1141,India,IND,2023-02-19,799.0,10.0,Covid-19
1142,India,IND,2023-02-20,0.0,0.0,Covid-19
1143,India,IND,2023-02-21,0.0,0.0,Covid-19
1144,India,IND,2023-02-22,0.0,0.0,Covid-19
1145,India,IND,2023-02-23,0.0,0.0,Covid-19
1146,India,IND,2023-02-24,0.0,0.0,Covid-19
1147,India,IND,2023-02-25,0.0,0.0,Covid-19
1148,India,IND,2023-02-26,1100.0,9.0,Covid-19
1149,India,IND,2023-02-27,0.0,0.0,Covid-19
1150,India,IND,2023-02-28,0.0,0.0,Covid-19
1151,India,IND,2023-03-01,0.0,0.0,Covid-19
1152,India,IND,2023-03-02,0.0,0.0,Covid-19
1153,India,IND,2023-03-03,0.0,0.0,Covid-19
1154,India,IND,2023-03-04,0.0,0.0,Covid-19
1155,India,IND,2023-03-05,1803.0,6.0,Covid-19
1156,India,IND,2023-03-06,0.0,0.0,Covid-19
1157,India,IND,2023-03-07,0.0,0.0,Covid-19
1158,India,IND,2023-03-08,0.0,0.0,Covid-19
1159,India,IND,2023-03-09,0.0,0.0,Covid-19
1160,India,IND,2023-03-10,0.0,0.0,Covid-19
1161,India,IND,2023-03-11,0.0,0.0,Covid-19
1162,India,IND,2023-03-12,2672.0,6.0,Covid-19
1163,India,IND,2023-03-13,0.0,0.0,Covid-19
1164,India,IND,2023-03-14,0.0,0.0,Covid-19
1165,India,IND,2023-03-15,0.0,0.0,Covid-19
1166,India,IND,2023-03-16,0.0,0.0,Covid-19
1167,India,IND,2023-03-17,0.0,0.0,Covid-19
1168,India,IND,2023-03-18,0.0,0.0,Covid-19
1169,India,IND,2023-03-19,4928.0,21.0,Covid-19
1170,India,IND,2023-03-20,0.0,0.0,Covid-19
1171,India,IND,2023-03-21,0.0,0.0,Covid-19
1172,India,IND,2023-03-22,0.0,0.0,Covid-19
1173,India,IND,2023-03-23,0.0,0.0,Covid-19
1174,India,IND,2023-03-24,0.0,0.0,Covid-19
1175,India,IND,2023-03-25,0.0,0.0,Covid-19
1176,India,IND,2023-03-26,8727.0,29.0,Covid-19
1177,India,IND,2023-03-27,0.0,0.0,Covid-19
1178,India,IND,2023-03-28,0.0,0.0,Covid-19
1179,India,IND,2023-03-29,0.0,0.0,Covid-19
1180,India,IND,2023-03-30,0.0,0.0,Covid-19
1181,India,IND,2023-03-31,0.0,0.0,Covid-19
1182,India,IND,2023-04-01,0.0,0.0,Covid-19
1183,India,IND,2023-04-02,18458.0,50.0,Covid-19
1184,India,IND,2023-04-03,0.0,0.0,Covid-19
1185,India,IND,2023-04-04,0.0,0.0,Covid-19
1186,India,IND,2023-04-05,0.0,0.0,Covid-19
1187,India,IND,2023-04-06,0.0,0.0,Covid-19
1188,India,IND,2023-04-07,0.0,0.0,Covid-19
1189,India,IND,2023-04-08,0.0,0.0,Covid-19
1190,India,IND,2023-04-09,34011.0,84.0,Covid-19
1191,India,IND,2023-04-10,0.0,0.0,Covid-19
1192,India,IND,2023-04-11,0.0,0.0,Covid-19
1193,India,IND,2023-04-12,0.0,0.0,Covid-19
1194,India,IND,2023-04-13,0.0,0.0,Covid-19
1195,India,IND,2023-04-14,0.0,0.0,Covid-19
1196,India,IND,2023-04-15,0.0,0.0,Covid-19
1197,India,IND,2023-04-16,61499.0,149.0,Covid-19
1198,India,IND,2023-04-17,0.0,0.0,Covid-19
1199,India,IND,2023-04-18,0.0,0.0,Covid-19
1200,India,IND,2023-04-19,0.0,0.0,Covid-19
1201,India,IND,2023-04-20,0.0,0.0,Covid-19
1202,India,IND,2023-04-21,0.0,0.0,Covid-19
1203,India,IND,2023-04-22,0.0,0.0,Covid-19
1204,India,IND,2023-04-23,73874.0,215.0,Covid-19
1205,India,IND,2023-04-24,0.0,0.0,Covid-19
1206,India,IND,2023-04-25,0.0,0.0,Covid-19
1207,India,IND,2023-04-26,0.0,0.0,Covid-19
1208,India,IND,2023-04-27,0.0,0.0,Covid-19
1209,India,IND,2023-04-28,0.0,0.0,Covid-19
1210,India,IND,2023-04-29,0.0,0.0,Covid-19
1211,India,IND,2023-04-30,53400.0,204.0,Covid-19
1212,India,IND,2023-05-01,0.0,0.0,Covid-19
1213,India,IND,2023-05-02,0.0,0.0,Covid-19
1214,India,IND,2023-05-03,0.0,0.0,Covid-19
1215,India,IND,2023-05-04,0.0,0.0,Covid-19
1216,India,IND,2023-05-05,0.0,0.0,Covid-19
1217,India,IND,2023-05-06,0.0,0.0,Covid-19
1218,India,IND,2023-05-07,24241.0,147.0,Covid-19
1219,India,IND,2023-05-08,0.0,0.0,Covid-19
1220,India,IND,2023-05-09,0.0,0.0,Covid-19
1221,India,IND,2023-05-10,0.0,0.0,Covid-19
1222,India,IND,2023-05-11,0.0,0.0,Covid-19
1223,India,IND,2023-05-12,0.0,0.0,Covid-19
1224,India,IND,2023-05-13,0.0,0.0,Covid-19
1225,India,IND,2023-05-14,11044.0,90.0,Covid-19
1226,India,IND,2023-05-15,0.0,0.0,Covid-19
1227,India,IND,2023-05-16,0.0,0.0,Covid-19
1228,India,IND,2023-05-17,0.0,0.0,Covid-19
1229,India,IND,2023-05-18,0.0,0.0,Covid-19
1230,India,IND,2023-05-19,0.0,0.0,Covid-19
1231,India,IND,2023-05-20,0.0,0.0,Covid-19
1232,India,IND,2023-05-21,5787.0,62.0,Covid-19
1233,India,IND,2023-05-22,0.0,0.0,Covid-19
1234,India,IND,2023-05-23,0.0,0.0,Covid-19
1235,India,IND,2023-05-24,0.0,0.0,Covid-19
1236,India,IND,2023-05-25,0.0,0.0,Covid-19
1237,India,IND,2023-05-26,0.0,0.0,Covid-19
1238,India,IND,2023-05-27,0.0,0.0,Covid-19
1239,India,IND,2023-05-28,3283.0,32.0,Covid-19
1240,India,IND,2023-05-29,0.0,0.0,Covid-19
1241,India,IND,2023-05-30,0.0,0.0,Covid-19
1242,India,IND,2023-05-31,0.0,0.0,Covid-19
1243,India,IND,2023-06-01,0.0,0.0,Covid-19
1244,India,IND,2023-06-02,0.0,0.0,Covid-19
1245,India,IND,2023-06-03,0.0,0.0,Covid-19
1246,India,IND,2023-06-04,1838.0,16.0,Covid-19
1247,India,IND,2023-06-05,0.0,0.0,Covid-19
1248,India,IND,2023-06-06,0.0,0.0,Covid-19
1249,India,IND,2023-06-07,0.0,0.0,Covid-19
1250,India,IND,2023-06-08,0.0,0.0,Covid-19
1251,India,IND,2023-06-09,0.0,0.0,Covid-19
1252,India,IND,2023-06-10,0.0,0.0,Covid-19
1253,India,IND,2023-06-11,1206.0,11.0,Covid-19
1254,India,IND,2023-06-12,0.0,0.0,Covid-19
1255,India,IND,2023-06-13,0.0,0.0,Covid-19
1256,India,IND,2023-06-14,0.0,0.0,Covid-19
1257,India,IND,2023-06-15,0.0,0.0,Covid-19
1258,India,IND,2023-06-16,0.0,0.0,Covid-19
1259,India,IND,2023-06-17,0.0,0.0,Covid-19
1260,India,IND,2023-06-18,692.0,4.0,Covid-19
1261,India,IND,2023-06-19,0.0,0.0,Covid-19
1262,India,IND,2023-06-20,0.0,0.0,Covid-19
1263,India,IND,2023-06-21,0.0,0.0,Covid-19
1264,India,IND,2023-06-22,0.0,0.0,Covid-19
1265,India,IND,2023-06-23,0.0,0.0,Covid-19
1266,India,IND,2023-06-24,0.0,0.0,Covid-19
1267,India,IND,2023-06-25,472.0,8.0,Covid-19
1268,India,IND,2023-06-26,0.0,0.0,Covid-19
1269,India,IND,2023-06-27,0.0,0.0,Covid-19
1270,India,IND,2023-06-28,0.0,0.0,Covid-19
1271,India,IND,2023-06-29,0.0,0.0,Covid-19
1272,India,IND,2023-06-30,0.0,0.0,Covid-19
1273,India,IND,2023-07-01,0.0,0.0,Covid-19
1274,India,IND,2023-07-02,329.0,4.0,Covid-19
1275,India,IND,2023-07-03,0.0,0.0,Covid-19
1276,India,IND,2023-07-04,0.0,0.0,Covid-19
1277,India,IND,2023-07-05,0.0,0.0,Covid-19
1278,India,IND,2023-07-06,0.0,0.0,Covid-19
1279,India,IND,2023-07-07,0.0,0.0,Covid-19
1280,India,IND,2023-07-08,0.0,0.0,Covid-19
1281,India,IND,2023-07-09,294.0,6.0,Covid-19
1282,India,IND,2023-07-10,0.0,0.0,Covid-19
1283,India,IND,2023-07-11,0.0,0.0,Covid-19
1284,India,IND,2023-07-12,0.0,0.0,Covid-19
1285,India,IND,2023-07-13,0.0,0.0,Covid-19
1286,India,IND,2023-07-14,0.0,0.0,Covid-19
1287,India,IND,2023-07-15,0.0,0.0,Covid-19
1288,India,IND,2023-07-16,303.0,2.0,Covid-19
1289,India,IND,2023-07-17,0.0,0.0,Covid-19
1290,India,IND,2023-07-18,0.0,0.0,Covid-19
1291,India,IND,2023-07-19,0.0,0.0,Covid-19
1292,India,IND,2023-07-20,0.0,0.0,Covid-19
1293,India,IND,2023-07-21,0.0,0.0,Covid-19
1294,India,IND,2023-07-22,0.0,0.0,Covid-19
1295,India,IND,2023-07-23,386.0,0.0,Covid-19
1296,India,IND,2023-07-24,0.0,0.0,Covid-19
1297,India,IND,2023-07-25,0.0,0.0,Covid-19
1298,India,IND,2023-07-26,0.0,0.0,Covid-19
1299,India,IND,2023-07-27,0.0,0.0,Covid-19
1300,India,IND,2023-07-28,0.0,0.0,Covid-19
1301,India,IND,2023-07-29,0.0,0.0,Covid-19
1302,India,IND,2023-07-30,324.0,1.0,Covid-19
1303,India,IND,2023-07-31,0.0,0.0,Covid-19
1304,India,IND,2023-08-01,0.0,0.0,Covid-19
1305,India,IND,2023-08-02,0.0,0.0,Covid-19
1306,India,IND,2023-08-03,0.0,0.0,Covid-19
1307,India,IND,2023-08-04,0.0,0.0,Covid-19
1308,India,IND,2023-08-05,0.0,0.0,Covid-19
1309,India,IND,2023-08-06,392.0,2.0,Covid-19
1310,India,IND,2023-08-07,0.0,0.0,Covid-19
1311,India,IND,2023-08-08,0.0,0.0,Covid-19
1312,India,IND,2023-08-09,0.0,0.0,Covid-19
1313,India,IND,2023-08-10,0.0,0.0,Covid-19
1314,India,IND,2023-08-11,0.0,0.0,Covid-19
1315,India,IND,2023-08-12,0.0,0.0,Covid-19
1316,India,IND,2023-08-13,294.0,3.0,Covid-19
1317,India,IND,2023-08-14,0.0,0.0,Covid-19
1318,India,IND,2023-08-15,0.0,0.0,Covid-19
1319,India,IND,2023-08-16,0.0,0.0,Covid-19
1320,India,IND,2023-08-17,0.0,0.0,Covid-19
1321,India,IND,2023-08-18,0.0,0.0,Covid-19
1322,India,IND,2023-08-19,0.0,0.0,Covid-19
1323,India,IND,2023-08-20,325.0,4.0,Covid-19
1324,India,IND,2023-08-21,0.0,0.0,Covid-19
1325,India,IND,2023-08-22,0.0,0.0,Covid-19
1326,India,IND,2023-08-23,0.0,0.0,Covid-19
1327,India,IND,2023-08-24,0.0,0.0,Covid-19
1328,India,IND,2023-08-25,0.0,0.0,Covid-19
1329,India,IND,2023-08-26,0.0,0.0,Covid-19
1330,India,IND,2023-08-27,364.0,3.0,Covid-19
1331,India,IND,2023-08-28,0.0,0.0,Covid-19
1332,India,IND,2023-08-29,0.0,0.0,Covid-19
1333,India,IND,2023-08-30,0.0,0.0,Covid-19
1334,India,IND,2023-08-31,0.0,0.0,Covid-19
1335,India,IND,2023-09-01,0.0,0.0,Covid-19
1336,India,IND,2023-09-02,0.0,0.0,Covid-19
1337,India,IND,2023-09-03,363.0,95.0,Covid-19
1338,India,IND,2023-09-04,0.0,0.0,Covid-19
1339,India,IND,2023-09-05,0.0,0.0,Covid-19
1340,India,IND,2023-09-06,0.0,0.0,Covid-19
1341,India,IND,2023-09-07,0.0,0.0,Covid-19
1342,India,IND,2023-09-08,0.0,0.0,Covid-19
1343,India,IND,2023-09-09,0.0,0.0,Covid-19
1344,India,IND,2023-09-10,384.0,4.0,Covid-19
1345,India,IND,2023-09-11,0.0,0.0,Covid-19
1346,India,IND,2023-09-12,0.0,0.0,Covid-19
1347,India,IND,2023-09-13,0.0,0.0,Covid-19
1348,India,IND,2023-09-14,0.0,0.0,Covid-19
1349,India,IND,2023-09-15,0.0,0.0,Covid-19
1350,India,IND,2023-09-16,0.0,0.0,Covid-19
1351,India,IND,2023-09-17,452.0,3.0,Covid-19
1352,India,IND,2023-09-18,0.0,0.0,Covid-19
1353,India,IND,2023-09-19,0.0,0.0,Covid-19
1354,India,IND,2023-09-20,0.0,0.0,Covid-19
1355,India,IND,2023-09-21,0.0,0.0,Covid-19
1356,India,IND,2023-09-22,0.0,0.0,Covid-19
1357,India,IND,2023-09-23,0.0,0.0,Covid-19
1358,India,IND,2023-09-24,363.0,1.0,Covid-19
1359,India,IND,2023-09-25,0.0,0.0,Covid-19
1360,India,IND,2023-09-26,0.0,0.0,Covid-19
1361,India,IND,2023-09-27,0.0,0.0,Covid-19
1362,India,IND,2023-09-28,0.0,0.0,Covid-19
1363,India,IND,2023-09-29,0.0,0.0,Covid-19
1364,India,IND,2023-09-30,0.0,0.0,Covid-19
1365,India,IND,2023-10-01,313.0,1.0,Covid-19
1366,India,IND,2023-10-02,0.0,0.0,Covid-19
1367,India,IND,2023-10-03,0.0,0.0,Covid-19
1368,India,IND,2023-10-04,0.0,0.0,Covid-19
1369,India,IND,2023-10-05,0.0,0.0,Covid-19
1370,India,IND,2023-10-06,0.0,0.0,Covid-19
1371,India,IND,2023-10-07,0.0,0.0,Covid-19
1372,India,IND,2023-10-08,490.0,2.0,Covid-19
1373,India,IND,2023-10-09,0.0,0.0,Covid-19
1374,India,IND,2023-10-10,0.0,0.0,Covid-19
1375,India,IND,2023-10-11,0.0,0.0,Covid-19
1376,India,IND,2023-10-12,0.0,0.0,Covid-19
1377,India,IND,2023-10-13,0.0,0.0,Covid-19
1378,India,IND,2023-10-14,0.0,0.0,Covid-19
1379,India,IND,2023-10-15,260.0,3.0,Covid-19
1380,India,IND,2023-10-16,0.0,0.0,Covid-19
1381,India,IND,2023-10-17,0.0,0.0,Covid-19
1382,India,IND,2023-10-18,0.0,0.0,Covid-19
1383,India,IND,2023-10-19,0.0,0.0,Covid-19
1384,India,IND,2023-10-20,0.0,0.0,Covid-19
1385,India,IND,2023-10-21,0.0,0.0,Covid-19
1386,India,IND,2023-10-22,1464.0,1254.0,Covid-19
1387,India,IND,2023-10-23,0.0,0.0,Covid-19
1388,India,IND,2023-10-24,0.0,0.0,Covid-19
1389,India,IND,2023-10-25,0.0,0.0,Covid-19
1390,India,IND,2023-10-26,0.0,0.0,Covid-19
1391,India,IND,2023-10-27,0.0,0.0,Covid-19
1392,India,IND,2023-10-28,0.0,0.0,Covid-19
1393,India,IND,2023-10-29,193.0,2.0,Covid-19
1394,India,IND,2023-10-30,0.0,0.0,Covid-19
1395,India,IND,2023-10-31,0.0,0.0,Covid-19
1396,India,IND,2023-11-01,0.0,0.0,Covid-19
1397,India,IND,2023-11-02,0.0,0.0,Covid-19
1398,India,IND,2023-11-03,0.0,0.0,Covid-19
1399,India,IND,2023-11-04,0.0,0.0,Covid-19
1400,India,IND,2023-11-05,139.0,1.0,Covid-19
1401,India,IND,2023-11-06,0.0,0.0,Covid-19
1402,India,IND,2023-11-07,0.0,0.0,Covid-19
1403,India,IND,2023-11-08,0.0,0.0,Covid-19
1404,India,IND,2023-11-09,0.0,0.0,Covid-19
1405,India,IND,2023-11-10,0.0,0.0,Covid-19
1406,India,IND,2023-11-11,0.0,0.0,Covid-19
1407,India,IND,2023-11-12,72.0,1.0,Covid-19
1408,India,IND,2023-11-13,0.0,0.0,Covid-19
1409,India,IND,2023-11-14,0.0,0.0,Covid-19
1410,India,IND,2023-11-15,0.0,0.0,Covid-19
1411,India,IND,2023-11-16,0.0,0.0,Covid-19
1412,India,IND,2023-11-17,0.0,0.0,Covid-19
1413,India,IND,2023-11-18,0.0,0.0,Covid-19
1414,India,IND,2023-11-19,119.0,0.0,Covid-19
1415,India,IND,2023-11-20,0.0,0.0,Covid-19
1416,India,IND,2023-11-21,0.0,0.0,Covid-19
1417,India,IND,2023-11-22,0.0,0.0,Covid-19
1418,India,IND,2023-11-23,0.0,0.0,Covid-19
1419,India,IND,2023-11-24,0.0,0.0,Covid-19
1420,India,IND,2023-11-25,0.0,0.0,Covid-19
1421,India,IND,2023-11-26,189.0,3.0,Covid-19
1422,India,IND,2023-11-27,0.0,0.0,Covid-19
1423,India,IND,2023-11-28,0.0,0.0,Covid-19
1424,India,IND,2023-11-29,0.0,0.0,Covid-19
1425,India,IND,2023-11-30,0.0,0.0,Covid-19
1426,India,IND,2023-12-01,0.0,0.0,Covid-19
1427,India,IND,2023-12-02,0.0,0.0,Covid-19
1428,India,IND,2023-12-03,415.0,2.0,Covid-19
1429,India,IND,2023-12-04,0.0,0.0,Covid-19
1430,India,IND,2023-12-05,0.0,0.0,Covid-19
1431,India,IND,2023-12-06,0.0,0.0,Covid-19
1432,India,IND,2023-12-07,0.0,0.0,Covid-19
1433,India,IND,2023-12-08,0.0,0.0,Covid-19
1434,India,IND,2023-12-09,0.0,0.0,Covid-19
1435,India,IND,2023-12-10,876.0,6.0,Covid-19
1436,India,IND,2023-12-11,0.0,0.0,Covid-19
1437,India,IND,2023-12-12,0.0,0.0,Covid-19
1438,India,IND,2023-12-13,0.0,0.0,Covid-19
1439,India,IND,2023-12-14,0.0,0.0,Covid-19
1440,India,IND,2023-12-15,0.0,0.0,Covid-19
1441,India,IND,2023-12-16,0.0,0.0,Covid-19
1442,India,IND,2023-12-17,1761.0,10.0,Covid-19
1443,India,IND,2023-12-18,0.0,0.0,Covid-19
1444,India,IND,2023-12-19,0.0,0.0,Covid-19
1445,India,IND,2023-12-20,0.0,0.0,Covid-19
1446,India,IND,2023-12-21,0.0,0.0,Covid-19
1447,India,IND,2023-12-22,0.0,0.0,Covid-19
1448,India,IND,2023-12-23,0.0,0.0,Covid-19
1449,India,IND,2023-12-24,3804.0,17.0,Covid-19
1450,India,IND,2023-12-25,0.0,0.0,Covid-19
1451,India,IND,2023-12-26,0.0,0.0,Covid-19
1452,India,IND,2023-12-27,0.0,0.0,Covid-19
1453,India,IND,2023-12-28,0.0,0.0,Covid-19
1454,India,IND,2023-12-29,0.0,0.0,Covid-19
1455,India,IND,2023-12-30,0.0,0.0,Covid-19
1456,India,IND,2023-12-31,4552.0,28.0,Covid-19
1457,India,IND,2024-01-01,0.0,0.0,Covid-19
1458,India,IND,2024-01-02,0.0,0.0,Covid-19
1459,India,IND,2024-01-03,0.0,0.0,Covid-19
1460,India,IND,2024-01-04,0.0,0.0,Covid-19
1461,India,IND,2024-01-05,0.0,0.0,Covid-19
1462,India,IND,2024-01-06,0.0,0.0,Covid-19
1463,India,IND,2024-01-07,4962.0,31.0,Covid-19
1464,India,IND,2024-01-08,0.0,0.0,Covid-19
1465,India,IND,2024-01-09,0.0,0.0,Covid-19
